0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.4528123905264308,0.5321137342414293,1.2390547948822912e-07,0.4645741690197695,0.5155010180784421,-0.012483058112093793,0.4715356443343971,0.4835857679591109,-0.016619596891632473,0.4729146080086247,0.4542253760934619,-0.019223079452863303,0.472046238291961,0.4282366924888485,-0.021346107897926833,0.46272468227299707,0.4351061641072391,-0.007205568287324655,0.4652619836956141,0.39743619786667445,-0.01253501213166837,0.46490668654795886,0.37451275992235344,-0.017485969334342093,0.46391417970811716,0.355370296200199,-0.020891400726980192,0.45349931998390236,0.4332104099468363,-0.003949511501469297,0.45289816818677736,0.3915308470856304,-0.008286426836563244,0.4500557614982559,0.3654669199193094,-0.013297058822808959,0.4467252158915662,0.3445559669315148,-0.016796668229312802,0.44504875982944214,0.43916123144497504,-0.0021617920193031303,0.4419272732951831,0.4022040430383745,-0.006419533561428685,0.43796114089665766,0.37880438711664227,-0.01070058424036464,0.4341973694182069,0.3603966251368239,-0.013503546151445478,0.43737167398205673,0.45185960048425905,-0.0015218779158294488,0.4322460530512569,0.42578664409053313,-0.00544364669654058,0.42858930447410554,0.4077713879373165,-0.008067349120775313,0.4253122555644261,0.391642030513283,-0.009616754215910234
0.45507633927042035,0.5347741698776868,1.2452497590778308e-07,0.46689692371563707,0.5180783942872671,-0.012545470281736871,0.47389320466638374,0.48600357589654264,-0.016702690720987894,0.4752790628142247,0.4564963894120229,-0.019319190044122355,0.47440635146608073,0.43037776888687557,-0.021452833100628094,0.4650381899975251,0.4372815861459061,-0.00724159432728097,0.4675881772928988,0.3994232794920915,-0.01259768405842018,0.46723110374833393,0.37638523008918906,-0.017573394809307342,0.4662336346224319,0.3571470588342742,-0.020995852507509082,0.4557667032034385,0.435376353688663,-0.0039692580715504034,0.45516254579762316,0.39348840343355224,-0.008327856899037879,0.4523059277862955,0.3672941631477006,-0.013363540792495467,0.44895873028424965,0.3462786606229613,-0.016880647371086622,0.4472738923609495,0.44135692780651425,-0.0021726004389251686,0.444136799174429,0.40421496269763035,-0.006451629624273827,0.4401508371054926,0.38069831434649,-0.010754084486289369,0.4363682477106386,0.36219851815893844,-0.013571060506150806,0.4395584230036926,0.4541187855162469,-0.0015294869249204807,0.4344071752497068,0.42791547085911075,-0.005470863569044948,0.43073214384390157,0.4098101429291626,-0.00810768384944312,0.4274387105089761,0.39360014275054583,-0.009664835582683468
0.4557773455812192,0.5367299001484245,1.346634021452596e-07,0.4671816098767354,0.52115696065635,-0.014817937819731775,0.4741691813777575,0.4888966590136673,-0.0197245453234464,0.475825999621147,0.45867949540425257,-0.022569481850531554,0.4750268842428431,0.43137243599599334,-0.02490275223173149,0.46570847239624713,0.43939429860121754,-0.009180681671515676,0.46833119291476244,0.4008742218974479,-0.014601965954390513,0.4680212826613795,0.37732257097542304,-0.01971358713494099,0.4671268241670144,0.3578204176479784,-0.023263691308085428,0.4564829719068088,0.43724534779617236,-0.0046575029398251986,0.4559490969914519,0.39470921058955527,-0.00895040504347351,0.4530413858654199,0.3680939377649994,-0.014216674714377967,0.44970411658122333,0.34703373460270254,-0.01798272243528825,0.44798754836959764,0.4428662253896847,-0.001755014805117521,0.44491436811685015,0.405279760729397,-0.005896140993058653,0.44087193263367547,0.3816187434026537,-0.010601917438481928,0.4371299156946921,0.3630709238150159,-0.013826382295591182,0.44027689249758917,0.4551215121981118,-0.00018207282121060118,0.43508976134916066,0.42880271360890393,-0.004059446869574946,0.43137773323721856,0.410641428667895,-0.007063309101251167,0.42814369223929366,0.39439455013235625,-0.009011791057716467
0.45613199306962465,0.5377193275156694,1.3979255340412366e-07,0.467325636015248,0.522714444253667,-0.015967606363962897,0.4743088013013436,0.4903603044123334,-0.02125333775880588,0.47610270150229056,0.4597839548722208,-0.024213843403303355,0.47534081920656873,0.4318756499993683,-0.02664810763895123,0.46604757628956056,0.4404631451357735,-0.010161689182914638,0.46870709341677036,0.40160827103788194,-0.015615956170330915,0.46842104363725895,0.3777967829560596,-0.02079633606501234,0.4675786994551202,0.3581610779364767,-0.024411018118619305,0.45684534082240996,0.43819089429962327,-0.005005694261617272,0.45634702266073135,0.3953268315510707,-0.009265359605842577,0.4534134629160413,0.3684985533225858,-0.014648285383223984,0.45008121643616233,0.3474157355723806,-0.01854027540953758,0.4483485954916473,0.4436297971134797,-0.0015437532316584484,0.44530774955756436,0.40581845480648,-0.005615112641582365,0.44123674349775893,0.38208439948590917,-0.010524934306530532,0.4375152526501264,0.3635122842850037,-0.013955552646792503,0.4406403748194759,0.45562880363586694,0.0004996001114885559,0.4354350898320326,0.4292515803423026,-0.0033453942571381083,0.43170434464335583,0.4110619860792153,-0.006534947407932985,0.4285003509400463,0.3947964503412271,-0.008681408011189268
0.45618176519998016,0.5384879672770612,1.618865443137126e-07,0.46653012991321663,0.5280178427594062,-0.019522448628254575,0.4723493363776454,0.5002848422547538,-0.027362154976364402,0.4727387268068195,0.4731984516793719,-0.03217877945583751,0.4706196297737703,0.44722336137010243,-0.03657888584721113,0.46606471887652456,0.44483433931376765,-0.016642982714072982,0.4687281190555781,0.404784509274617,-0.023544699473516548,0.4684125705532335,0.37962847731377586,-0.029565529649916905,0.4675347440906237,0.3591206538363491,-0.0337619435434485,0.4570672701549118,0.44133664869327077,-0.010089695012887874,0.4566265336967637,0.3971114513949732,-0.015666138288450763,0.45361912532281967,0.36940899925973575,-0.021747169719373464,0.4502038626998731,0.3479492235779664,-0.026214706104734357,0.4486887932046653,0.44558029618297973,-0.005225372344933605,0.44573978573757655,0.40688370857821277,-0.010100472843993935,0.44151915752864496,0.38250261220611054,-0.015670898028312917,0.43765237359695214,0.36367441755042823,-0.01969212428115596,0.4408730158871161,0.4562827742881073,-0.001989277616681146,0.43573254811537465,0.4297511315119144,-0.006422685753470275,0.4318752539428204,0.41127929455111517,-0.01023696014397404,0.428503293481015,0.3950363032870787,-0.012969863531335632
0.45703306743128247,0.5389755653801657,1.5124268064208385e-07,0.46801851797012123,0.5264216033399228,-0.016974835882501038,0.47376133318855784,0.4978646387501148,-0.023882612097485684,0.473898034965276,0.47041235805478226,-0.028256283511871635,0.47162116123674863,0.4449038332915493,-0.032302283567864916,0.4669522992430591,0.4452736210992459,-0.014859169980667695,0.46912737338521476,0.4048819699363647,-0.02157472462543951,0.46871480045769726,0.37964057203355783,-0.02727787815113539,0.4677312794530558,0.3592014003010764,-0.031188282157582972,0.4577147966648543,0.44200643042946514,-0.00953300401326368,0.45690235363281173,0.39731099864980846,-0.014964543268562499,0.45379165397916604,0.3694658293850727,-0.020597579074776832,0.4503093307568455,0.34805791283713594,-0.024665442808372323,0.4490757868175949,0.446416237545284,-0.005686918363769873,0.4458374568529433,0.4069496751571116,-0.010436175134651206,0.44160499782225754,0.3824265411519561,-0.015534661863660584,0.43768533018165323,0.3637007748980663,-0.019151312754565594,0.44106903347842874,0.45730417870461976,-0.0032489495844578017,0.4359826821553478,0.4301601395089999,-0.007569018688380366,0.43217229773971916,0.4115836938966913,-0.010996210817003313,0.4287916903905869,0.3954091760011549,-0.013344546801094733
0.45765045206607474,0.5393291831268854,1.4352349743774222e-07,0.4690979324050341,0.5252639725305553,-0.015127246499088899,0.4747853468741551,0.4961094495800491,-0.021359164806346417,0.4747387928274109,0.4683918166634094,-0.025411596117907078,0.472347495685042,0.4432216563360429,-0.029200789833557533,0.4675959936447564,0.4455921987027411,-0.013565506540755766,0.4694169221252843,0.4049526507273309,-0.02014605199025864,0.4689339847759449,0.3796493434121364,-0.025618818849779356,0.467873811574431,0.3592599595586507,-0.029321801680536823,0.4581843982976935,0.442492172081943,-0.009129278453929295,0.4571023848135417,0.39745571506722205,-0.014455729865755875,0.45391677586605067,0.3695070439442343,-0.019763868584920404,0.4503858187013638,0.34813673687413577,-0.023541880201284664,0.44935644379416595,0.4470224821123685,-0.006021642519071506,0.4459082902698817,0.40699751568979725,-0.010679634423838447,0.44166725124574663,0.38237137261338017,-0.015435860155328737,0.4377092310810771,0.3637198898737439,-0.018759103366925822,0.44121119009986776,0.458044925491691,-0.004162493669258507,0.4361640853130509,0.4304567618407909,-0.008400366609655234,0.43238772096935774,0.41180445154525525,-0.011546837471378324,0.4290008426917842,0.395679592165872,-0.013616276023875138
0.4575369621270161,0.5396749793313721,1.519234164474556e-07,0.4685126938760357,0.5277808653425747,-0.016842712514535042,0.47390891275427377,0.5005347809982145,-0.02408988100891297,0.4736951266155238,0.47391393967149326,-0.02881503015644804,0.4711681234597798,0.4488457863646568,-0.03325989470051734,0.4675605490200705,0.4473252520851231,-0.016193362862376364,0.46947256992770203,0.40634633228465356,-0.02335075562837209,0.469019309632286,0.3805521658532995,-0.029166568793283332,0.46796554327407525,0.3598371887929243,-0.033113728226872946,0.4582043536669675,0.4435816865892425,-0.01106493663825291,0.4572626964583341,0.39820209653949856,-0.016961977176729932,0.4540806493486821,0.36991314971629596,-0.02258881973649563,0.4505490506878497,0.3482988653676738,-0.026614498812456953,0.44943620321152233,0.4475875681880331,-0.007307592003276936,0.4460901192335599,0.4074470536071816,-0.012353812160921896,0.441798154302056,0.3826621375388309,-0.01745085834142245,0.4378231830058835,0.3638158277145949,-0.021046317724983155,0.44124895841974304,0.45813204016784176,-0.004912688055662855,0.43621753188355766,0.43059330793860806,-0.00947976654867435,0.4323306377741493,0.41181655535620326,-0.012985262632360774,0.428864249924092,0.39561224163916403,-0.015353589725976072
0.4574978683694114,0.5397266951831933,1.515476077353828e-07,0.46849707414133696,0.5282231148888261,-0.017293122856230504,0.4740446990958266,0.501069604341787,-0.02475099898416597,0.473722786414239,0.4744243405063075,-0.029596793857621557,0.4711748656411992,0.4491842988564519,-0.034156602213044326,0.4676930861653681,0.44778455101855513,-0.016952976220981943,0.4694979351087017,0.40682706891439235,-0.024404497890767603,0.46902482814656576,0.38090425972633646,-0.030381980779873547,0.46795575466056283,0.36006270638116256,-0.03443496024770922,0.4582931705656339,0.4438745317805194,-0.011683543296450483,0.4573183965792857,0.3985266738946759,-0.017884860557714436,0.45409007953667563,0.37021271167490055,-0.023635965379420625,0.45050897083873365,0.34849628541594346,-0.027712729031071453,0.44951969341931647,0.4478067936880197,-0.007803871122135331,0.44614507851451374,0.4076496816945918,-0.013132307416390068,0.441784703486089,0.3828514750379642,-0.018332911232313235,0.4377298128788175,0.3639145029897772,-0.0219606740529182,0.44129426319464043,0.4583610030169717,-0.0053137219894601765,0.43629520436374947,0.4308755641963079,-0.010133455982148203,0.4323728637679108,0.4120536557854839,-0.013758724965244032,0.42884549452683823,0.39579126701749884,-0.016181286182572547
0.45746612452774776,0.539768688071887,1.5124245384425508e-07,0.4684843910324345,0.5285822182452751,-0.0176588527181447,0.47415495659959306,0.5015038769360997,-0.02528782188412006,0.4737452459659593,0.4748387822043707,-0.030231580193573485,0.4711803402425821,0.4494591684929137,-0.03488472207259155,0.46780070534583745,0.44815749835113444,-0.01756977664280448,0.46951853144782996,0.4072174234976145,-0.025260128804277204,0.4690293091392932,0.3811901573437888,-0.031368886312173785,0.46794780637888095,0.3602458249927271,-0.03550779086416025,0.4583652892296118,0.4441123199071525,-0.012185847321775837,0.4573636246650076,0.39879022830340155,-0.018634235028602095,0.4540977367794905,0.3704559537668623,-0.02448623988677185,0.45047642629806534,0.3486565890331317,-0.028604483835572476,0.44958748684975325,0.44798480317052036,-0.008206846091421669,0.4461897050436438,0.4078142142009937,-0.013764439798633938,0.44177378152313473,0.3830052156851095,-0.019049131647617592,0.43765399702709834,0.36399462658247916,-0.022703124619877335,0.4413310503363497,0.45854691915486623,-0.0056393585738212185,0.4363582738424567,0.43110475418729344,-0.010664246961190164,0.43240715096213783,0.4122461795781975,-0.014386770651620584,0.4288302652831625,0.39593663429892284,-0.016853369575769966
